Product_logo,Product_name,Product_title,Product_subtitle,rating_stars,number_of_ratings,price
https://ga0.imgix.net/logo/o/109227-1502987685-3402364?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,Aritic,Marketing automation platform for SME & mid-enterprise,Marketing Automation Platform for Small and Mid Enterprise. ,4.53,17,$79
https://ga0.imgix.net/logo/o/104211-1588068177-0933337?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,Carts Guru,Advanced marketing automation software for e-merchants,The all-in-one multichannel marketing automation software for e-merchants. ,4.77,13,
https://ga1.imgix.net/logo/o/113863-1536845639-1252832?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,CANDDi,Sales & marketing automation software,"CANDDi is a sales and marketing automation software designed to help teams increase conversions, generate more leads, and close more deals by identifying website visitors and tracking their activities, including page views, case-studies, downloads, products, and more",4.69,13,$249
https://ga1.imgix.net/logo/o/104073-1465465541-2481644?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,Voucherify,1:1 personalized promotions made simple,"1:1 personalised promotions made simple. Launch contextual coupon, referral, discount, loyalty and giveaway campaigns faster. ",4.67,15,€59
https://ga1.imgix.net/logo/o/132031-1586159287-4922466?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,Insent,Conversational AI platform for lead acquisition,"Insent is a cloud-based conversational AI platform designed to help businesses acquire clients and enhance sales opportunities. Features include lead scoring & generation, multiple user accounts, customer greeting messages, and communication management.",5.0,11,
https://ga0.imgix.net/logo/o/107179-1497328037-9247212?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,CleverTap,User Retention Platform for High-Growth Mobile Apps,"Automate your marketing efforts based on centralized customer data to enrich your customer experience. Leverage pivots, journeys, RFM to understand, onboard, re-engage and retain users efficiently. ",4.56,18,
https://ga0.imgix.net/logo/o/106097-1542109374-514391?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,Push Notification-Browser &App,✋ AI-Driven Omnichannel Marketing Platform,"For Consumers - More Personalization With Immersive Experience.
For Marketers - Higher ROI Using Algorithms That Bid Basis User Profile. ",4.39,23,$125
https://ga1.imgix.net/logo/o/2038547-1610680127-5650861?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,leadlovers,Cloud-based marketing and sales automation platform,"leadlovers is a cloud-based marketing automation platform designed to help businesses generate, nurture, and manage leads using personalized landing pages or email marketing streams across a selling funnel. ",4.41,22,$47
https://ga1.imgix.net/logo/o/113617-1532526117-7587495?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,AdHawk,"Digital advertising spend tracking, reporting & optimization","AdHawk is leading the charge behind automating paid acquisition for businesses across industries, making optimization and data science accessible for the SMB. ",4.92,13,
https://ga1.imgix.net/logo/o/126387-1568783426-972186?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,BigMailer,Email marketing solution for businesses of all sizes,"BigMailer is a cloud-based solution designed to help businesses of all sizes automate processes for handling digital campaigns using an Amazon Simple Email Service (SES) account. BigMailer lets users manage multiple brands from a unified dashboard by displaying various campaigns, lists, and forms.",4.8,15,$1
https://ga1.imgix.net/logo/o/111659-1515582876-8551228?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,Vero,Deliver a better customer experience,Send email and push notifications that drive customer engagement and increase revenue. Unlimited email and push messages from $49/month. ,4.33,27,$49
https://ga1.imgix.net/logo/o/91792-1406216031-19309?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,Cayzu,Cloud Based Ticket Management & Help Desk Software,"Stand out from the crowd by providing easier to use, customizable self service to your customers!  Cayzu offers a complete help desk and knowledge base built into one. ",4.97,31,$4
https://ga0.imgix.net/logo/o/114669-1547025647-1813724?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,NotifyVisitors,Marketing automation platform with push notifications,Design the customer’s journey flow to deliver value at every touch-point. ,5.0,13,$49
https://ga1.imgix.net/logo/o/91569-1548885642-5619056?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,Groove,"Support, Simplified.","Use Groove to manage, assess & track customer support activity through ticket management, knowledge base, workflow automation, detailed reporting, and more. ",4.44,62,$12
https://ga1.imgix.net/logo/o/162323-1594349942-42198?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,Akero,AI-enabled marketing automation & campaign management system,Akero is a marketing automation software designed to help businesses create and upload digital assets for social media and programmatic campaigns on a unified platform. The AI-enabled platform scans various data points to create student advertising plans with predictive performance outcomes.,4.8,10,
https://ga1.imgix.net/logo/o/105951-1481057105-9026403?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,Acctivate,QuickBooks inventory management software for SMBs,"A better way to put the customer first. Manage orders, tracking info, customer info, see product availability & fulfill orders faster in QuickBooks. ",4.14,103,
https://ga0.imgix.net/logo/o/9400-1415647998-417835?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,Tracker,Customer Service and Support Management Software,"PhaseWare's Tracker will help you manage, monitor, and measure critical customer service interactions; enabling you to quickly resolve pressing customer issues. ",4.42,66,$45
https://ga1.imgix.net/logo/o/103301-1580228810-2014382?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,FluentStream,A cloud-based business phone service,"FluentStream provides a cloud-based business phone solution with 90+ features, an intuitive, easy-to-use web portal, and seamless integrations. ",4.57,64,$20
https://ga0.imgix.net/logo/o/110527-1552416299-3334537?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,UJET,Customer interaction & support platform with CRM integration,"UJET is a modern cloud contact center software company with leading innovation in smartphone-era customer support on the web, phone, and mobile apps. ",4.49,112,
https://ga0.imgix.net/logo/o/113741-1534455302-820487?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,SproutLoud,Cloud-based channel marketing platform,"SproutLoud is a cloud-based channel marketing automation platform designed to help businesses manage their partner marketing programs. The software includes tools for managing campaign planning, asset production and customization, campaign distribution, advertising localization, and more.",4.63,8,$1500
https://ga0.imgix.net/logo/o/169611-1594871170-4376755?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,SAP Marketing Cloud,Multi-channel marketing software with customer segmentation,"SAP Marketing Cloud is a customer relationship management (CRM) software that helps businesses streamline operations related to lead generation, campaign planning, predictive analytics, and more. Marketing professionals can create and distribute personalized campaigns across multiple channels.",4.14,14,
https://ga0.imgix.net/logo/o/111069-1511512121-4246511?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,eSputnik,Cross-channel marketing automation for online businesses,"eSputnik is a cloud-based marketing automation platform which enables cross-channel targeted messaging campaigns via email, SMS, Viber & web push notifications. ",4.75,8,$1.99
https://ga1.imgix.net/logo/o/111903-1516630234-14964?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,Adestra,Customer-driven email marketing platform,"Adestra is a cloud-based email marketing automation solution which offers tools for managing campaigns, creating emails, personalizing customer journeys, and more. The customizable platform allows users to manage multiple brand accounts & configure the system structure to meet their business needs.",4.23,13,
https://ga1.imgix.net/logo/o/90639-1448635548-71709?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,Sendloop,Email marketing and marketing automation tool,"Sendloop is a full featured email marketing and marketing automation. You will find all features and tools to nurture leads, segment them and run highly targeted email campaigns. ",4.45,11,$21
https://ga0.imgix.net/logo/o/102277-1522754996-1319172?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,Mailify,"Email & SMS marketing made easy, for individuals and SME's","Mailify is an email and & SMS marketing software designed to help individuals and small businesses create, send and track multichannel campaigns. ",4.42,12,€19
https://ga0.imgix.net/logo/o/104233-1466753496-3667912?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,Retargeting,Cart abandonment and email marketing automation solution,"We help online shops automatically send messages tailor to each user via AdWords ads, Facebook& Instagram ads, emails, onsite, push notification & SMS campaigns. ",4.86,7,€0.01
https://ga0.imgix.net/logo/o/114827-1547743752-447742?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,SmartEngage,Cross-channel autoresponder for marketing automation,The first and only cross-channel marketing automation tool that gives you the best chance to reach your list of subscribers. Boost Open rates by over 500%. ,5.0,7,$47
https://ga1.imgix.net/logo/o/103761-1462864753-6995351?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,ActiveTrail,Email marketing and marketing automation platform,"ActiveTrail is an email marketing and marketing automation platform with features for designing, sending and analyzing email marketing campaigns. ",4.42,12,$7
https://ga1.imgix.net/logo/o/121759-1589871600-3353658?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,Arsenal MKG,Social CRM & lead generation platform for real estate agents,"Arsenal MKG is a cloud-based marketing automation software designed to help small real estate businesses run social media advertisements and generate leads. Features include push notifications, follow-up emails, campaign management, data import, and engagement tracking.",3.74,31,$199
https://ga0.imgix.net/logo/o/91681-1501758195-0288217?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,Skyword,Content Marketing Software & Services,Create emails within Skyword for dissemination in your MAP and gain visibility into which content is driving new leads and engaging with your known leads. ,4.54,13,
https://ga1.imgix.net/logo/o/91525-1555421503-535487?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,Antavo,Loyalty Management Platform for Fashion and Retail,"Antavo is a loyalty management platform for B2C retailers & brands to create gamified loyalty programs online, in store and on mobile. ",4.27,15,$1500
https://ga0.imgix.net/logo/o/108717-1500474313-484906?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,Retainly,Multi-channel email marketing automation software,"Generate & convert leads, retain customers using automated drip & behavioural via email, SMS, push & in-app messaging. ",4.64,11,$19
https://ga0.imgix.net/logo/o/91451-1526637705-1117158?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,Personyze,Visitor segmentation and website personalization,"Personyze offers a complete website personalization solution with behavioral targeting, email personalization, recommendations engine, and marketing automation functionality. This one toolset includes everything you need to provide relevant and engaging experiences at every digital touch-point.",4.58,12,$225
https://ga1.imgix.net/logo/o/100471-1518164104-6898699?ixlib=rb-1.0.0&ch=Width%2CDPR&auto=format&w=80&h=80,Selligent MC,Omnichannel marketing solution fusing insight & engagement,"Selligent is an omnichannel marketing solution for identifying customers, analyzing behavior across channels, and interpreting data with custom reports. ",4.54,13,
